0.287235553,0.3246533649,0.2682606593,0.162757158,0.2525051909,0.0567756579,0.0016213683,0.0207107356,0.3833333333,0.1063605729,0.1059206953,0.1886934229,0.0866041559,0.0488571119,0.1964170378,0.0476236969,0.0017474747,0.0789354044,0.1972477064,0.0723850587,0.2241195304,0.2726545842,0.1983664525,0.1078696422,0.2042527901,0.0335884972,0.0014736422,0.0381786942,0.1722846442,0.0514889151,0
0.0774764542,0.0703415624,0.0729044295,0.0343584305,0.4052541302,0.1022636648,0.048289597,0.0387624254,0.3146464646,0.4614574558,0.0160782184,0.048488331,0.013617302,0.0028390095,0.2854471904,0.0623216271,0.0500252525,0.1087706005,0.1831766759,0.0654063541,0.0561010317,0.0900852878,0.0472633099,0.022045812,0.6744370336,0.0937315055,0.0932907348,0.1518556701,0.3262369407,0.2310114128,0
0.1509300014,0.1748393642,0.1434593325,0.0714316013,0.5486142457,0.1878105638,0.025398313,0.0641153082,0.85,0.4136478517,0.1464059388,0.2388613861,0.120388258,0.0519576091,0.1971988986,0.0656262204,0.0193560606,0.1551998485,0.4776833455,0.1747509086,0.1099252935,0.1447228145,0.0968673739,0.0450747149,0.3719870567,0.0692435312,0.0173162939,0.0886254296,0.3926670609,0.1650268923,0
0.0765298878,0.3811295232,0.0751157487,0.0332131495,0.6470163402,0.2154775781,0.0702905342,0.0460188867,0.3878787879,0.3708930076,0.0893355061,0.3772100424,0.0817980493,0.0216437118,0.3473161777,0.2205665876,0.0757575758,0.1753930669,0.3614566331,0.0743888451,0.0581643543,0.4003198294,0.0580208178,0.0218000393,0.6123621475,0.1382639152,0.0718929712,0.0954639175,0.2773506801,0.1448248721,0
0.1037436698,0.1403449442,0.1064888397,0.0497985154,0.2219012368,0.2089749095,0.1402999063,0.1083499006,0.646969697,0.4142796967,0.1080210031,0.4209688826,0.0872166989,0.0312253688,0.2388074923,0.2788475982,0.1088888889,0.2955105134,0.4789497383,0.170225115,0.0739950196,0.1921641791,0.0756013746,0.0306970114,0.1795549099,0.1363235052,0.1115814696,0.1748109966,0.3384585058,0.1958546504,0
0.1175635383,0.3821440649,0.1127772787,0.0534040297,0.46736481,0.1789767499,0.0508903468,0.0747514911,0.3318181818,0.400800337,0.0447582835,0.3648338048,0.0425481789,0.013817758,0.2993847095,0.1148947036,0.0432828283,0.1767948475,0.2097709236,0.1154664677,0.088224831,0.5207889126,0.0827730465,0.0357599292,0.5522683748,0.1349652182,0.0751757188,0.22395189,0.2588212103,0.2431457431,0
0.2048842823,0.315522489,0.1935595329,0.1062990456,0.2596370859,0.0847494019,0.0869025305,0.1108349901,0.2303030303,0.1413226622,0.0583740721,0.1287791726,0.0506054752,0.0211954471,0.2573002006,0.0523027008,0.0520959596,0.1698238303,0.1962627343,0.0432265108,0.156527926,0.3150319829,0.1374072414,0.0691850177,0.3818926237,0.0622774592,0.1153354633,0.239209622,0.1645968855,0.0745769382,0
0.0969283923,0.2576936084,0.103655587,0.0453870626,0.4872257832,0.3739647874,0.7333645736,0.217445328,0.5308080808,0.6423757372,0.0781821474,0.184273338,0.0531498846,0.0202989178,0.266376585,0.6294349145,0.7671717172,0.6292858496,0.4796532898,0.2993311499,0.0846673782,0.283315565,0.0751531451,0.034285293,0.5086838803,0.3970175898,1,0.6013745704,0.5249359353,0.4096812279,0
0.2744569076,0.229286439,0.2596917974,0.1522799576,0.4123860251,0.1010980921,0.0855904405,0.1423459245,0.2676767677,0.1383740522,0.045373891,0.1133751768,0.0336427461,0.0215316456,0.2124281878,0.0252350768,0.0400252525,0.1640841068,0.206253166,0.0349349806,0.1967271434,0.2062899787,0.1756063549,0.0908621707,0.3858548504,0.0420292808,0.0829872204,0.2021305842,0.1612458112,0.0594254231,0
0.0902550996,0.1667230301,0.103655587,0.0426299046,0.4080527219,0.410158886,0.2016401125,0.1427435388,0.4252525253,0.8390901432,0.150172008,0.1087340877,0.1136031664,0.034811486,0.5268042288,0.6866644636,0.1432070707,0.3345330555,0.2466370237,0.7267249838,0.0641408751,0.0972814499,0.0605109816,0.0243806528,0.32708182,0.2098650445,0.1145367412,0.164467354,0.1358170708,0.3499934409,0
0.2522125988,0.2303009807,0.2446271854,0.1388759279,0.3528933827,0.1500214711,0.0790065604,0.1129224652,0.3333333333,0.1933445661,0.0503349629,0.1469236209,0.0463176742,0.0240531343,0.1067749941,0.1197013849,0.0461111111,0.1508808486,0.0841166207,0.0486851015,0.219850587,0.2982409382,0.1957268788,0.1046745969,0.306610315,0.1523318877,0.1360223642,0.2975945017,0.2075694855,0.1380690017,0
0.309953145,0.0415962124,0.3048856333,0.176330859,0.6903493726,0.2617017361,0.1611293346,0.3258449304,0.6782828283,0.3464616681,0.1081296397,0.1444925743,0.0892899213,0.0482781034,0.3972872829,0.1963078679,0.0293434343,0.1560712256,0.2509990432,0.1820405456,0.2187833511,0.0125266525,0.2039444195,0.1032982698,0.4882123754,0.1073143755,0.0682028754,0.2545360825,0.2257047112,0.1106519743,0
0.2782431729,0.2803517078,0.2722686753,0.1538918346,0.4216845716,0.2333599166,0.0911199625,0.1150596421,0.3323232323,0.2108256108,0.0557667934,0.162393918,0.0481081845,0.0253045398,0.1216983377,0.1078348905,0.0522979798,0.1549346467,0.1350537513,0.0674792366,0.2244752757,0.3411513859,0.20653419,0.1073780967,0.3812322525,0.1812439969,0.1382587859,0.272371134,0.2393061305,0.1583366129,0
0.2115102466,0.3807913426,0.2074493815,0.1094379639,0.5197255575,0.227716091,0.1075679475,0.1109840954,0.3949494949,0.4231255265,0.0773492667,0.4008574965,0.0621966734,0.0332799151,0.2942856172,0.1112145883,0.0653030303,0.1421860201,0.1446220521,0.1064494286,0.1842760583,0.5367803838,0.1699287813,0.0835381439,0.558211715,0.1361294642,0.1401757189,0.2105498282,0.2359550562,0.2195329923,0
0.3009607648,0.2079810619,0.2950729044,0.1597030753,0.4980590413,0.4113858046,0.2738987816,0.3472664016,0.4454545455,0.401432182,0.0631902951,0.1449345827,0.0366583424,0.011501724,0.1727232553,0.2515847027,0.1005050505,0.2619814359,0.1893679293,0.1281110512,0.2703664176,0.2977078891,0.2303401564,0.1056085332,0.5443439213,0.438348323,0.3880191693,0.5869415808,0.3867534004,0.3053915781,0
0.2375408207,0.2008792695,0.2291479511,0.1271686108,0.4026360928,0.1603275873,0.0972586692,0.0925944334,0.5146464646,0.2047177759,0.0418613073,0.1977545969,0.0322291853,0.017478586,0.1446782473,0.1191756542,0.0506818182,0.1331123319,0.1665728598,0.0591531584,0.2041977944,0.3432835821,0.1861148464,0.0940572159,0.4393449118,0.1678551678,0.1810702875,0.2622680412,0.3575793416,0.1587301587,0
0.2545790146,0.4088603314,0.2487043052,0.1368398727,0.3167825223,0.2302619471,0.1409325211,0.1861332008,0.4393939394,0.2965459141,0.0674633351,0.252342645,0.0681336286,0.0264252014,0.1835333311,0.1703217472,0.0682575758,0.2449327524,0.1646029155,0.1232743253,0.209889719,0.4925373134,0.2044424523,0.0957284703,0.3911378195,0.212484598,0.1944089457,0.4140893471,0.2773506801,0.2464252919,0
0.3624875763,0.1870138654,0.3592011609,0.2156521739,0.5468087027,0.3512667934,0.2335051546,0.3510934394,0.5333333333,0.2843302443,0.1448488141,0.0833185997,0.1440418414,0.067161252,0.1290070367,0.3144470814,0.112020202,0.3074445918,0.2305960489,0.1363334853,0.2991817858,0.1657782516,0.2937895314,0.1519858435,0.373307799,0.2732194313,0.2079872204,0.4800687285,0.3126355214,0.1947396038,0
0.36154101,0.483936422,0.350908714,0.220233298,0.3350185068,0.2045273296,0.0726804124,0.1469681909,0.3156565657,0.1832350463,0.0943690024,0.1659299859,0.0717146492,0.0503513274,0.1072509093,0.1196262805,0.0283080808,0.1630232999,0.1824731243,0.0690338985,0.2909996443,0.4554904051,0.2614174013,0.1520104208,0.2663276762,0.1448613092,0.0733945687,0.2386941581,0.1886457717,0.1142594779,0
0.2976477827,0.1707811972,0.2829797526,0.1731495228,0.1888597996,0.0956076314,0.0764058107,0.131610338,0.1646464646,0.0678180286,0.1065363027,0.1752121641,0.0915987372,0.0551888502,0.094095251,0.0610448523,0.0342929293,0.2049630612,0.0395114538,0.0186628526,0.2998932764,0.2753198294,0.2693859256,0.1586217066,0.1943472231,0.093634485,0.107827476,0.3439862543,0.0910703726,0.0460448642,0
0.3061668796,0.2904971255,0.2958330454,0.1745917285,0.4475038368,0.1910005521,0.0931115276,0.1381709742,0.2919191919,0.150379107,0.0664493934,0.2238330976,0.0632332846,0.0344005768,0.1417887616,0.0950671433,0.0472727273,0.1774199659,0.1541903529,0.0318602048,0.2550693703,0.3710021322,0.2349718611,0.1263763272,0.414250809,0.1434060017,0.1103035144,0.2718556701,0.2193968066,0.0720844812,0
0.2460599176,0.2749408184,0.2349526639,0.1304772004,0.4682675815,0.1570149071,0.0583411434,0.1461729622,0.4242424242,0.3451979781,0.0921962701,0.2543316832,0.0778871979,0.0329437166,0.1264574906,0.0716345721,0.0285606061,0.2877438909,0.2014690156,0.0868261404,0.1743151903,0.237206823,0.1580257981,0.0761895399,0.2828369544,0.0643148897,0.0397763578,0.2021305842,0.1304947763,0.1227863046,0
0.1328032562,0.345958742,0.1265980236,0.0640509014,0.4493093798,0.1031531808,0.0160004686,0.0394483101,0.1464646465,0.398904802,0.0809342749,0.3719059406,0.0647882015,0.024744209,0.3201210185,0.0929642203,0.0134040404,0.0994506535,0.1425113975,0.1648701685,0.1063678406,0.3803304904,0.0916380298,0.0444602831,0.399062273,0.0654306255,0.0163658147,0.0818213058,0.0727380248,0.2285189558,0
0.2186094941,0.1058505242,0.2111118789,0.1141463415,0.3358310012,0.1713698546,0.0983130272,0.166500994,0.2828282828,0.3340353833,0.0434546442,0.0395376591,0.0338312208,0.0167128006,0.1509331339,0.0829753357,0.0427525253,0.1304034855,0.1214048517,0.057218468,0.1824973319,0.1369936034,0.1621096668,0.0804414078,0.4750049528,0.1531080517,0.153514377,0.2903436426,0.2379262764,0.2133018497,0
0,0.1258031789,0,0,0.58111402,0.1726887921,0,0,0.4393939394,0.5943555181,0.0407749412,0.2536686704,0.0375064788,0.005661209,0.2881667063,0.0644996545,0,0,0.2632408398,0.1107333858,0,0.2004264392,0,0,0.5760417355,0.090141747,0,0,0.2694657993,0.2543617998,0
0.2460599176,0.3655732161,0.2310137516,0.1337009544,0.2482621648,0.0644132262,0.0558341143,0.087972167,0.3429292929,0.1434288121,0.0292956726,0.2675919378,0.0200725628,0.0147142873,0.1144576265,0.0288851504,0.0269949495,0.1287554461,0.0926999493,0.0220140127,0.1924581999,0.5549040512,0.1701777977,0.0891171844,0.2716106452,0.0595026729,0.0914536741,0.2553608247,0.2225507589,0.0901219992,0
0.1370154764,0.3276969902,0.139313109,0.0656627784,0.4321567211,0.2379915343,0.1441893158,0.1505467197,0.446969697,0.2792754844,0.024913996,0.1904614569,0.0363285115,0.0092790784,0.249685556,0.1480157419,0.076489899,0.2106459557,0.1154950189,0.0924229233,0.100675916,0.3947228145,0.1086209473,0.0432559969,0.5595324572,0.1968642974,0.2111821086,0.3350171821,0.2083579736,0.1958546504,0
0.1660750627,0.3239770037,0.1632229977,0.0816967126,0.4266498149,0.2036684866,0.0701733833,0.0596918489,0.5843434343,0.3127632687,0.0881767156,0.2594147808,0.0727983791,0.0304969387,0.1999524085,0.149743143,0.0727272727,0.1631748437,0.2704170653,0.0883117063,0.1284240484,0.3009061834,0.1185816027,0.0534801416,0.3350062735,0.1176955691,0.0637939297,0.1100687285,0.2485708654,0.1343303161,0
0.2205026267,0.2915116672,0.2168474881,0.1141039236,0.5558364178,0.2524998466,0.165651359,0.1732107356,0.3742424242,0.3209772536,0.0704327358,0.2865983027,0.0658719314,0.0258088375,0.2320766903,0.1565776429,0.0743686869,0.2648228831,0.1093037654,0.1017508948,0.1853432942,0.4594882729,0.1748095025,0.0827025167,0.6447203328,0.2315976366,0.2294728435,0.418556701,0.244628425,0.235668372,0
0.2545790146,0.2986134596,0.2433833184,0.1370943796,0.2901507628,0.1495920496,0.0619259606,0.0954771372,0.2737373737,0.2253580455,0.0030418251,0.1180604668,0.0043066484,0.0045293408,0.0592854472,0.0617207919,0.029469697,0.1052850919,0.0651207294,0.0159335572,0.1906794735,0.4123134328,0.1750585189,0.0882078254,0.311893284,0.1639743478,0.1547124601,0.2901030928,0.2795190223,0.1102584284,0
0.2063041318,0.3905985796,0.1982585861,0.1073170732,0.3156089194,0.142230538,0.120267104,0.0943836978,0.2156565657,0.3228727885,0.0445047981,0.1383265559,0.0395797013,0.0179455284,0.2515552232,0.1000240334,0.0616919192,0.1218980868,0.1097258963,0.0546619129,0.1807186055,0.4565565032,0.1672394044,0.081817735,0.6519844152,0.1865801244,0.249201278,0.284467354,0.2491622314,0.2182867637,0
0.132329973,0.2461954684,0.1292930689,0.0622269353,0.4610454094,0.1983313907,0.1015463918,0.0883697813,0.2646464646,0.4357624263,0.1055585732,0.235104314,0.0937661971,0.0300113187,0.4125845599,0.2032925767,0.0687373737,0.193786702,0.3507626499,0.1293202327,0.1109925293,0.2518656716,0.1059315703,0.0446814786,0.4987783134,0.1447642887,0.1038338658,0.1832989691,0.1908141139,0.194411649,0
0.2673576601,0.3736895502,0.2650818879,0.1429056204,0.4215942945,0.3113919391,0.2495313964,0.2992544732,0.3409090909,0.4368155013,0.0836139779,0.3188649222,0.0920699241,0.0255473498,0.3806302478,0.2866584553,0.1288131313,0.4347414283,0.1907750324,0.17260893,0.1921024546,0.3584754797,0.1921908462,0.0841034212,0.3799115103,0.1918192314,0.1769968051,0.3797250859,0.1302976542,0.1955922865,0
0.344502816,0.3361515049,0.3734365282,0.2063202545,0.2323733863,0.6254830992,0.7036082474,0.3875745527,0.3252525253,0.5840353833,0.0910012674,0.2496905941,0.1244875842,0.0419276874,0.1218683074,0.5423138162,0.3623737374,0.4341731389,0.2501547813,0.4175200033,0.2621842761,0.3121002132,0.2818367449,0.1287357452,0.1209799908,0.3803300637,0.5417731629,0.5171821306,0.1642026414,0.3486816214,0
0.167021629,0.3544132567,0.1717227559,0.0808907741,0.5377809876,0.3402245261,0.1517338332,0.1524850895,0.4353535354,0.5867733783,0.080427304,0.3314621641,0.0605004005,0.0244827213,0.3456164803,0.2645026587,0.1159343434,0.2924796363,0.2108966061,0.2037367163,0.1149057275,0.2859808102,0.1106130783,0.0465001966,0.3884963349,0.1723181108,0.1034345048,0.2108591065,0.1612458112,0.2310114128,0
0.0825879123,0.2069665201,0.0832699883,0.0370731707,0.5630585899,0.1921047788,0.0968134958,0.0956262425,0.2974747475,0.5553917439,0.0199167119,0.0499911598,0.0281298591,0.004041853,0.2225923786,0.1492925166,0.0822979798,0.1970070089,0.1294253391,0.1005762613,0.0604055496,0.2025586354,0.0700732108,0.0243806528,0.6684936935,0.2028795685,0.1961661342,0.3608247423,0.2682830672,0.3060474879,0
0.2342278385,0.3997294555,0.2262455946,0.1251749735,0.4066985646,0.1813078952,0.0779756326,0.0998011928,0.3171717172,0.252316765,0.0725330436,0.1243148868,0.0585685341,0.0335974359,0.2070231499,0.1713732088,0.0463383838,0.1460693313,0.0689199077,0.1023036635,0.2041977944,0.3765991471,0.1849195677,0.0977683838,0.5205705607,0.206275286,0.1200479233,0.2490378007,0.1720875222,0.1991997901,0
0.0931894553,0.204599256,0.1033100684,0.0431389183,0.3790737564,0.3218207472,0.2170337395,0.1147117296,0.1237373737,0.4564026959,0.0730400145,0.1367353253,0.1188804599,0.0189354462,0.5655573308,0.4907922012,0.2339141414,0.4372040159,0.2245455057,0.1625899977,0.0527926005,0.1345948827,0.0643956372,0.0208415258,0.3085914284,0.1558246257,0.1233226837,0.1321649485,0.0171496156,0.1454807818,0
0.2096171139,0.0375380453,0.2042015065,0.1102014846,0.37103909,0.1456045641,0.0822867854,0.1303677932,0.3065656566,0.2352569503,0.0106101756,0.0222109264,0.0163030674,0.0069070112,0.1470918177,0.0979211103,0.0382323232,0.1223716613,0.0782067879,0.0452993933,0.173959445,0.1052771855,0.1659943224,0.0799498624,0.5522683748,0.2054021015,0.1678913738,0.3078350515,0.2860240489,0.1980191526,0
0.355861612,0.0399053094,0.348904706,0.2109013786,0.518822786,0.2776516778,0.2071696345,0.2871769384,0.402020202,0.2961246841,0.0656889372,0.1097949081,0.0551759883,0.0324767743,0.0715572628,0.0789196984,0.0727777778,0.2273157795,0.1578488208,0.0660973149,0.2764140875,0.10554371,0.2609193685,0.1377064491,0.3970811596,0.1469957602,0.2044728435,0.4195876289,0.2609895525,0.1641086187,0
0.3023806143,0.2259046331,0.2923778592,0.1739130435,0.1671932834,0.1652352616,0.1895970009,0.1391650099,0.1828282828,0.1741786015,0.0189751946,0.1723391089,0.0219573105,0.0146769319,0.1429785498,0.2286778622,0.1251767677,0.1966281493,0.0590701863,0.1099042328,0.2251867663,0.2859808102,0.207082026,0.1098358238,0.2068942746,0.219081992,0.2642172524,0.3085223368,0.0952099349,0.1393152302,0
0.3250982063,0.2536354413,0.3085481307,0.1888441145,0.3179561253,0.1287651064,0.0332708529,0.0567097416,0.2797979798,0.1882898062,0.0387470578,0.1095960042,0.0347735947,0.0207471825,0.098106537,0.0519497101,0.0230479798,0.0911915135,0.0645578882,0.0280944682,0.2689434365,0.3081023454,0.2484685492,0.132889304,0.2940632636,0.104500781,0.0648162939,0.175395189,0.1575004928,0.1100616555,0
0.3842586019,0.2259046331,0.3855296801,0.2252386002,0.5630585899,0.4948162689,0.2666354264,0.4241550696,0.4752525253,0.3098146588,0.115661778,0.1564268034,0.096075013,0.0617073654,0.2479178706,0.2973983838,0.0809090909,0.4277325251,0.2201834862,0.1412738554,0.2909996443,0.1681769723,0.2763583844,0.1419091624,0.445288252,0.2532332082,0.1565495208,0.4890034364,0.202050069,0.1492194674,0
0.2465332008,0.1210686507,0.2438670444,0.1324708378,0.4872257832,0.2322250169,0.0668931584,0.1432405567,0.4141414141,0.3106571188,0.0322288611,0.1008000354,0.0572963295,0.0157602382,0.1720093823,0.1675428846,0.0257070707,0.1533244933,0.2636629707,0.1122189517,0.1924581999,0.1543176972,0.2040440261,0.0884781754,0.4723634683,0.224321099,0.0791932907,0.2813402062,0.3753203233,0.2451134724,0
0.413128875,0.1427122083,0.4022527814,0.2622269353,0.3790737564,0.2307833875,0.1671743205,0.2948807157,0.3818181818,0.1531171019,0.0724968314,0.100623232,0.0572492108,0.0394809095,0.1191147976,0.0968696488,0.0423737374,0.240197007,0.1239376372,0.0495833506,0.3404482391,0.1926972281,0.3181931371,0.1812819505,0.337647758,0.1626160608,0.1365015974,0.4721649485,0.2282672975,0.1027810573,0
0.2238156089,0.2353736896,0.2137378205,0.1188123012,0.4736842105,0.1275075149,0.0841611996,0.1292246521,0.1409090909,0.199873631,0.1221799747,0.4746729137,0.1178438487,0.0514906668,0.1653805623,0.0867305555,0.0672222222,0.2475847698,0.0803174424,0.0971560051,0.1921024546,0.3587420043,0.1780467155,0.0888468344,0.3693455722,0.0732601799,0.0835463259,0.2394501718,0.0289769367,0.1206218024,0
0.2105636803,0.1920865742,0.2022666022,0.1087168611,0.3950528121,0.151861849,0.0820759138,0.1428926441,0.3404040404,0.1830244313,0.0233206591,0.1400282885,0.0181878151,0.0109600708,0.1162593058,0.0973202752,0.0362121212,0.1629475279,0.1002983058,0.0239487031,0.1561721807,0.2665245203,0.1470192739,0.068029886,0.3158555108,0.1334128901,0.1117412141,0.2912714777,0.2190025626,0.0827102191,0
0.2034644328,0.1244504565,0.2018519798,0.1023541888,0.575697391,0.2890006748,0.1085988754,0.2383697813,0.3590909091,0.2266217355,0.0821654898,0.2172029703,0.051547849,0.0364738008,0.3248801713,0.2458016643,0.0552272727,0.3722295889,0.11141442,0.0880007739,0.1419423693,0.0999466951,0.1300861597,0.0611482501,0.4327412006,0.1502944572,0.0692412141,0.2959106529,0.105854524,0.0839564476,0
0.1304841687,0.076428813,0.1205859996,0.0615058324,0.3599350005,0.0663762959,0,0,0.4257575758,0.300336984,0.0316132537,0.0300123762,0.021721717,0.0101942854,0.1470918177,0.0255655361,0,0,0.209489503,0.0803311084,0.095695482,0.0554371002,0.0802828826,0.0387583563,0.3449118405,0.0434166739,0,0,0.3035679085,0.17361931,0
0.2105636803,0.2570172472,0.2064128257,0.1079533404,0.5106978424,0.2315195387,0.0475866917,0.0924950298,0.2954545455,0.3298230834,0.0625746877,0.3420703678,0.0556000565,0.0272283423,0.1683040419,0.1133926157,0.0292424242,0.1803371851,0.2101930545,0.0909028094,0.1725364639,0.3928571429,0.1606155685,0.078106567,0.4631182725,0.1473838422,0.0615654952,0.22,0.2008673369,0.1700118064,0
0.2801363056,0.2100101454,0.2760693801,0.1563944857,0.308206193,0.2322250169,0.1146672915,0.1534791252,0.3626262626,0.2609519798,0.0372261452,0.090832744,0.0439146209,0.0183751153,0.1227521501,0.1004746598,0.0381313131,0.1436635726,0.1851466201,0.0342785678,0.2330131626,0.2611940299,0.2328801235,0.1127113645,0.3964207885,0.2207313405,0.1669329073,0.347766323,0.3910900848,0.1714548078,0
0.178380425,0.1778829895,0.1690968143,0.0898409332,0.2284011917,0.0981841605,0.0527413308,0.039140159,0.1712121212,0.1457455771,0.051059207,0.194218529,0.0494275079,0.0204296617,0.1643267498,0.1168474179,0.050959596,0.1063080129,0.1242190578,0.0506197919,0.1430096051,0.2318763326,0.1363613726,0.0629178136,0.2405732021,0.0921791775,0.0779153355,0.1172852234,0.1448846836,0.082972583,0
0.232807989,0.1670612107,0.2371639831,0.1227147402,0.5648641329,0.3380774186,0.0869259606,0.1492544732,0.4722222222,0.598778433,0.1030961434,0.0648868458,0.1066767187,0.0340457006,0.2874868273,0.3391564274,0.0704292929,0.210267096,0.3290932628,0.2946326161,0.1856990395,0.1196695096,0.1785447482,0.0797286669,0.4703823549,0.217723705,0.0752396166,0.207628866,0.2290557855,0.3185097731,0
0.3771593544,0.3063916131,0.373505632,0.2316012725,0.2595468087,0.2985092939,0.2120431115,0.1770377734,0.3454545455,0.3152906487,0.1124388919,0.342291372,0.1184563917,0.0609415799,0.1385933304,0.3493706252,0.1339141414,0.2892593294,0.3613159228,0.2927324738,0.2959800783,0.3584754797,0.2823347776,0.153485057,0.188403883,0.218111787,0.1996805112,0.2888316151,0.2536960378,0.24360488,0
0.353021913,0.1849847819,0.3467624905,0.2106468717,0.4249345491,0.2537267652,0.1988519213,0.2749502982,0.3353535354,0.2285172704,0.0467499547,0.0838048091,0.0642227772,0.0268921438,0.1357378387,0.1556012858,0.0786363636,0.2828187157,0.0936849215,0.056423863,0.2817502668,0.2086886994,0.2898052692,0.1429659851,0.399062273,0.2388741741,0.2478434505,0.5494845361,0.2219593929,0.1429227338,0
0.3198920914,0.2773080825,0.3063368116,0.1872746554,0.2420330414,0.136126618,0.067502343,0.0660536779,0.2085858586,0.1229991575,0.0501539019,0.0877828854,0.0384488527,0.0273964415,0.0382431927,0.1026526872,0.0449494949,0.1103996969,0.0760961333,0.0373533436,0.2636072572,0.2782515991,0.2329797301,0.132889304,0.1713002708,0.1504884982,0.1249201278,0.206838488,0.1547407845,0.0990423718,0
